 altitude/km, CS2+OH->SH+COS, CS2+O->CS+SO, CS2+O->COS+S, CS2+O->CO+S2, CS2+OH->SCSOH, SCSOH+O2->COS+HSO2, CS2E+O2->CS2, CS2E+N2->CS2, CS2E+O2->CS+SO2, S2+O->S+SO, CS+SO->CS2+O, COS+S->CS2+O, CO+S2->CS2+O, COS+HSO2->SCSOH+O2, S+SO->S2+O, COS->CO+S, CS2->CS+S, CS2->CS2E, SO2->SO+O, SO3->SO2+O, H2S->SH+H, SO->S+O
          11   4.8220599167785176E-016   1.7425178210319169E-012   1.5313035396947149E-013   6.3364284401160616E-014   1.2252676576450902E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   9.8157205110867604E-034   4.5953021957179134E-068   1.6124204848079655E-097   2.7871214191511094E-093   3.1270801316374411E-034   2.4206829911954529E-021   1.9630966787756825E-018   6.6558961965625452E-005   2.2086113183415916E-019   1.0581729688337455E-007   1.4179373620009279E-019   2.1190410557117851E-019
          12   4.7045023841298229E-016   1.7193771564832991E-012   1.5109678041822932E-013   6.2522805690301774E-014   1.2568303820753561E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   7.9057392860112447E-034   2.5644013064437948E-068   6.7361388305122719E-098   1.1980399857858099E-093   2.4660993266962369E-034   1.1849091034616289E-019   1.1239449699971057E-016   6.7195160134786937E-005   1.1650579495895320E-017   1.0715130216539217E-007   7.6103908929677334E-018   1.1337663087176600E-017
          13   4.5887763769589349E-016   1.6963366799436594E-012   1.4907201126777611E-013   6.1684970179769419E-014   1.2893417705294149E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.3549164455923679E-034   1.4234677612942057E-068   2.7918091762178845E-098   5.1102989526793540E-094   1.9406214520187745E-034   3.4070440694006033E-018   3.6751974172797882E-015   6.7929423452031652E-005   3.5604580543514608E-016   1.0870879617134807E-007   2.3620785041572481E-016   3.5047613920523357E-016
          14   4.4748744829164407E-016   1.6733978253182612E-012   1.4705617252796841E-013   6.0850830011573122E-014   1.3228448340447344E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   5.0981486198192667E-034   7.8589993634149238E-069   1.1477698223134280E-098   2.1628925443072622E-094   1.5237609794513526E-034   6.2214191549084670E-017   7.4590371094548858E-014   6.8754856967056588E-005   6.8298435340217958E-015   1.1048302378599791E-007   4.5932143363401425E-015   6.7862326376116204E-015
          15   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   7.7261601388788919E-016   1.0084608544572355E-012   6.9714114018028299E-005   8.8141005486445605E-014   1.1257672922251067E-007   5.9971372902804720E-014   8.8244688483970318E-014
          16   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   6.9038440685972111E-015   9.6358427498749288E-012   7.0822876627413733E-005   8.1075071899135990E-013   1.1504067871593129E-007   5.5704238424590286E-013   8.1666527097826340E-013
          17   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   4.7799985511444329E-014   7.0341680738982932E-011   7.2084626417107445E-005   5.7353305330462979E-012   1.1790415632738969E-007   3.9729306565891128E-012   5.8057514561934482E-012
          18   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   2.7026234957233944E-013   4.1315778024463855E-010   7.3588841513035484E-005   3.2866723129737399E-011   1.2140544588248622E-007   2.2915290349195260E-011   3.3395060152608839E-011
          19   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   1.2836539897341368E-012   2.0120090977610844E-009   7.5329338585542480E-005   1.5709369335383700E-010   1.2558674834287945E-007   1.1007283316189234E-010   1.6004314270849916E-010
          20   4.3627890435540890E-016   1.6505620337000802E-012   1.4504939084031008E-013   6.0020437589093818E-014   1.3573846963036798E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0816752619654048E-034   4.3153149351231913E-069   4.6802576052311590E-099   9.0821872258836940E-095   1.1937831214696838E-034   5.2294571076347972E-012   8.2985889999060572E-009   7.7313011674731111E-005   6.3957561151834819E-010   1.3055059505381269E-007   4.4970575511585177E-010   6.5260809327736492E-010
          21   4.4748744829164407E-016   1.6733978253182612E-012   1.4705617252796841E-013   6.0850830011573122E-014   1.3228448340447344E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   5.0981486198192667E-034   7.8589993634149238E-069   1.1477698223134280E-098   2.1628925443072622E-094   1.5237609794513526E-034   1.8589804492957314E-011   2.9544219940082389E-008   7.9499933989040099E-005   2.2584992364067282E-009   1.3633966277640012E-007   1.5915987856173793E-009   2.3058795802321947E-009
          22   4.5887763769589349E-016   1.6963366799436594E-012   1.4907201126777611E-013   6.1684970179769419E-014   1.2893417705294149E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.3549164455923679E-034   1.4234677612942057E-068   2.7918091762178845E-098   5.1102989526793540E-094   1.9406214520187745E-034   5.9385291341979785E-011   9.3594705709565284E-008   8.1889075300882867E-005   7.1266157911020618E-009   1.4321979823206865E-007   5.0282731229904278E-009   7.2737400565391466E-009
          23   4.7045023841298229E-016   1.7193771564832991E-012   1.5109678041822932E-013   6.2522805690301774E-014   1.2568303820753561E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   7.9057392860112447E-034   2.5644013064437948E-068   6.7361388305122719E-098   1.1980399857858099E-093   2.4660993266962369E-034   1.7392041249019774E-010   2.6895997643316213E-007   8.4510310702940131E-005   2.0487076824593878E-008   1.5183900631448587E-007   1.4457351377480957E-008   2.0882790457587161E-008
          24   4.8220599167785176E-016   1.7425178210319169E-012   1.5313035396947149E-013   6.3364284401160616E-014   1.2252676576450902E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   9.8157205110867604E-034   4.5953021957179134E-068   1.6124204848079655E-097   2.7871214191511094E-093   3.1270801316374411E-034   4.6628624682033292E-010   7.0088648768014378E-007   8.7297743895036744E-005   5.3608245126602304E-008   1.6311983505314145E-007   3.7805005112472064E-008   5.4524068037034326E-008
          25   4.9414561421434084E-016   1.7657572470619217E-012   1.5517260655998707E-013   6.4209354438615323E-014   1.1946125940858390E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.2163553843298928E-033   8.1914934294437429E-068   3.8294315710142305E-097   6.4349493683516207E-093   3.9567524798367111E-034   1.1531818303595527E-009   1.6706094984216950E-006   9.0205330000481959E-005   1.2871985596188509E-007   1.7898990108042514E-007   9.0655215615650333E-008   1.3052816301931015E-007
          26   5.0626979834196700E-016   1.7890940156043572E-012   1.5722341349250414E-013   6.5057964203794809E-014   1.1648260983816445E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.5044187031198019E-033   1.4526589090785409E-067   9.0245376236995795E-097   1.4746309384327809E-092   4.9960028120183261E-034   2.6419308132956413E-009   3.6575906782033923E-006   9.3204112006093728E-005   2.8477704619594288E-007   2.0289489675677511E-007   2.0018994577168839E-007   2.8769695120171080E-007
          27   5.1857921209042034E-016   1.8125267154211420E-012   1.5928265074913066E-013   6.5910062378950611E-014   1.1358708964736897E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.8571973228927906E-033   2.5629837642238927E-067   2.1105485033374637E-096   3.3543935397507824E-092   6.2951002470404463E-034   5.6487856809611347E-009   7.4160643206399624E-006   9.6253989857604427E-005   5.8503695280930113E-007   2.4038288464522419E-007   4.1034421600068244E-007   5.8843526700823261E-007
          28   5.3107449932145858E-016   1.8360539431688128E-012   1.6135019500574416E-013   6.6765597933411367E-014   1.1077114482321008E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   2.2884392984837230E-033   4.4992408940293645E-067   4.8988002882386897E-096   7.5749518920072725E-092   7.9157279823671915E-034   1.1221853231486007E-008   1.3904110570076155E-005   9.9243123564058099E-005   1.1130693813759509E-006   2.9850848920426815E-007   7.7890405509859968E-007   1.1141748970080305E-006
          29   5.4375627985793252E-016   1.8596743035540231E-012   1.6342592364565657E-013   6.7624520129237202E-014   1.0803138681870631E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   2.8146442724302747E-033   7.8591006914601280E-067   1.1286301739918423E-095   1.6983332570501576E-091   9.9334278968673983E-034   2.0917564117906813E-008   2.4339630265690592E-005   1.0216832353874557E-004   1.9801847922441403E-006   3.8720784792060634E-007   1.3824894372257159E-006   1.9719970593034351E-006
          30   5.5662514961964275E-016   1.8833864094810356E-012   1.6550971477257584E-013   6.8486778526583101E-014   1.0536458516490796E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   3.4555800447682403E-033   1.3660770368006603E-066   2.5812129894572356E-095   3.7808056586906864E-091   1.2440536921938325E-033   3.6950790834772288E-008   4.0151645104100600E-005   1.0504119804372240E-004   3.3251122470320689E-006   5.1905277303071504E-007   2.3161834393420024E-006   3.2933449136596714E-006
          31   5.8292642184348899E-016   1.9310803513963076E-012   1.6970100057725127E-013   7.0221103687138452E-014   1.0023767858947715E-011   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   5.1808034890822767E-033   4.0681563612693816E-066   1.3211928582171481E-094   1.8349481502391880E-090   1.9398121583144388E-033   6.2395067824273783E-008   6.2906489197976558E-005   1.0787206381569607E-004   5.3120662553988572E-006   7.0913243921502043E-007   3.6921999951975853E-006   5.2311151327026486E-006
          32   6.0998261085708005E-016   1.9791248412231304E-012   1.7392309210748721E-013   7.1968176044477463E-014   9.5367492817599996E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   7.7134503981492487E-033   1.1888441033235243E-065   6.5742172871822789E-094   8.6659050349442946E-090   3.0015220652006766E-033   1.0186488895875017E-007   9.4656558881682385E-005   1.1066767129487929E-004   8.1626314361854779E-006   9.7800594220803103E-007   5.6627177720335422E-006   7.9902271813885048E-006
          33   6.3779763882024536E-016   2.0275090906077761E-012   1.7817504129583486E-013   7.3727603294828207E-014   9.0733230414329192E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.1406533943819869E-032   3.4108909770996128E-065   3.1825358591463197E-093   3.9852872700734853E-089   4.6096789508768753E-033   1.6075999419967520E-007   1.3695456434439091E-004   1.1338083777787235E-004   1.2070858273081952E-005   1.3440626697144725E-006   8.3620863835906346E-006   1.1744792293164652E-005
          34   6.6637506057897036E-016   2.0762224539772706E-012   1.8245591262224497E-013   7.5498998326446190E-014   8.6316067924713078E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.6756661605244168E-032   9.6123613587881949E-065   1.4998891589466214E-092   1.7858930298653211E-088   7.0279737796185725E-033   2.4585700775456543E-007   1.9108840111126298E-004   1.1599222129027981E-004   1.7222586703934749E-005   1.8258483905621348E-006   1.1921666641355280E-005   1.6657966413694329E-005
          35   6.9571806937556990E-016   2.1252544315671539E-012   1.8676478338014382E-013   7.7281979329714680E-014   8.2099015700884654E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   2.4458110791557897E-032   2.6620024577829282E-064   6.8864678172643163E-092   7.8034374457048791E-088   1.0638983523893173E-032   3.6580544969613564E-007   2.5815738127598541E-004   1.1849521690467187E-004   2.3798464697408823E-005   2.4425611056127944E-006   1.6474184745175706E-005   2.2886447896163508E-005
          36   7.2582950284799494E-016   2.1745946720591692E-012   1.9110074390823001E-013   7.9076169893060688E-014   7.8066795016910085E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   3.5475644114163448E-032   7.2475819934933350E-064   3.0822679208958954E-091   3.3267965913454010E-087   1.5994042337426700E-032   5.3278404491925727E-007   3.3915851497595879E-004   1.2091517760160990E-004   3.1994298256089943E-005   3.2167658099482362E-006   2.2170248138233085E-005   3.0599361129828274E-005
          37   7.7244279853326369E-016   2.2491607536184815E-012   1.9765352077253322E-013   8.1787663767944765E-014   7.2335519216888412E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.1266701143007192E-032   3.1565134162270797E-063   2.7863611258196488E-090   2.8000895888141947E-086   2.9111288104706268E-032   7.6284717027684503E-007   4.3531719549318122E-004   1.2324201280440405E-004   4.2019151203493044E-005   4.1740621834543427E-006   2.9183476849878511E-005   3.9982902287249742E-005
          38   8.2079752667442866E-016   2.3243637297825811E-012   2.0426226716271167E-013   8.4522317446639295E-014   6.6949786032264380E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.0441271140988564E-031   1.3261545046925661E-062   2.3868300154372495E-089   2.2372890423492896E-085   5.2215409779183650E-032   1.0798795688849472E-006   5.4766492671158692E-004   1.2549910506004961E-004   5.4096646453939145E-005   5.3456658747653070E-006   3.7716751910474682E-005   5.1238054811550385E-005
          39   8.7089896158866874E-016   2.4001706032883860E-012   2.1092408331928240E-013   8.7278931028668573E-014   6.1876631844373094E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.7568166497437031E-031   5.3816965422482831E-062   1.9412056310241680E-088   1.7001852727960220E-084   9.2342375455986300E-032   1.5004570657793238E-006   6.7408268436937215E-004   1.2759575271853931E-004   6.8027865196633580E-005   6.7235363861759717E-006   4.7695642100487462E-005   6.4188978419394972E-005
          40   9.0527217539220332E-016   2.4510280810730183E-012   2.1539337682156827E-013   8.9128293857200650E-014   5.8654780590027521E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   2.4682405715456571E-031   1.3439073173058654E-061   7.6346081850685028E-088   6.3968790521637159E-084   1.3402013263942922E-031   2.0499521622276128E-006   8.1309943122552899E-004   1.2953267066377933E-004   8.3686694757796850E-005   8.3104985597197398E-006   5.9111961612647370E-005   7.8734313422461780E-005
          41   9.5829210313481121E-016   2.5277702776989134E-012   2.2213738804020756E-013   9.1918919189051387E-014   5.4046187221938892E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.0694849629840586E-031   5.1615293757019622E-061   5.7181733387074993E-087   4.4891571765048348E-083   2.3175609467439377E-031   2.7578261763290204E-006   9.6330375968782013E-004   1.3130563184375439E-004   1.0089972317835585E-004   1.0107229603641982E-005   7.1936666114239773E-005   9.4741661776314649E-005
          42   1.0130649764364954E-015   2.6050322664101259E-012   2.2892707795725348E-013   9.4728446051277290E-014   4.9691373406662851E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.6320348351187696E-031   1.9209187778548798E-060   4.0856907444297564E-086   3.0101330291809124E-082   3.9565906737038785E-031   3.6629052953941201E-006   1.1233713314384016E-003   1.3292419464627116E-004   1.1948933140535168E-004   1.2119039369987487E-005   8.6150803498489579E-005   1.1208970148388085E-004
          43   1.0695903584360829E-015   2.6827839745312700E-012   2.3575980382244491E-013   9.7555780892046164E-014   4.5577303880230847E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.0687718819486966E-030   6.9348326591538236E-060   2.7894756153972388E-085   1.9316020056179256E-081   6.6716536636825046E-031   4.8105812903137773E-006   1.2913431157383372E-003   1.3439309168385223E-004   1.3918395703987950E-004   1.4348264597299738E-005   1.0167366704413208E-004   1.3060371911350550E-004
          44   1.1082466993306527E-015   2.7348760243131997E-012   2.4033759001540236E-013   9.9450037247752693E-014   4.2963632220520397E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   1.4602316452710927E-030   1.6054985908585699E-059   9.7961983242870617E-085   6.5141674529160443E-081   9.3888504351250009E-031   6.2517563067413314E-006   1.4655477374380073E-003   1.3571237926830173E-004   1.5970143673071262E-004   1.6803355434951519E-005   1.1840810392792776E-004   1.5016774109200782E-004
          45   1.1676881108174340E-015   2.8133792737692638E-012   2.4723636042214738E-013   1.0230470086433685E-013   3.9231714279535911E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   2.3116018565397195E-030   5.5223978091576089E-059   6.2214142407653127E-084   3.8977849134163612E-080   1.5522742587627987E-030   8.0089644347422544E-006   1.6428940523375603E-003   1.3686396112988454E-004   1.8053657301941807E-004   1.9466415407687550E-005   1.3602430510756828E-004   1.7054187108561761E-004
          46   1.2288740496075569E-015   2.8922959486749913E-012   2.5417146215628712E-013   1.0517439813363604E-013   3.5722000748260676E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   3.6221376950675910E-030   1.8475883142030947E-058   3.7906349761620841E-083   2.2406330237527192E-079   2.5375879523016687E-030   1.0098656509361665E-005   1.8214463531639226E-003   1.3785490010375130E-004   2.0135702386992418E-004   2.2337548504341088E-005   1.5427889225046667E-004   1.9171836427837291E-004
          47   1.2496561400291715E-015   2.9186886622465499E-012   2.5649082183378771E-013   1.0613413317260180E-013   3.4600886077837902E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.1977978902092533E-030   2.7467887366559168E-058   6.8615496084820901E-083   3.9791288290430484E-079   2.9820217239826970E-030   1.2500982019691758E-005   1.9987240565432244E-003   1.3869439477031781E-004   2.2179844548891693E-004   2.5397357209237498E-005   1.7283501228543009E-004   2.1364495085885590E-004
          48   1.2706312484929756E-015   2.9451233010124636E-012   2.5881386584654985E-013   1.0709539276408958E-013   3.3503999646035440E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   4.8596686603498378E-030   4.0716141013073688E-058   1.2365736700775310E-082   7.0365010687722592E-079   3.5000945132534211E-030   1.5141910671912403E-005   2.1703989195431404E-003   1.3939342938078451E-004   2.4134955481129315E-004   2.8579532733572088E-005   1.9116703942492912E-004   2.3598295898844544E-004
          49   1.3131595260982331E-015   2.9981144554703168E-012   2.6347066426860360E-013   1.0902234383528423E-013   3.1382557779656065E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.4920747577870791E-030   8.8689005500254375E-058   3.9642671648777974E-082   2.1728541574473885E-078   4.8048360607070048E-030   1.7878254426386765E-005   2.3333190280760653E-003   1.3995892718478005E-004   2.5961584489646110E-004   3.1774734316474371E-005   2.0873089021944353E-004   2.5819095769531188E-004
          50   1.3131595260982331E-015   2.9981144554703168E-012   2.6347066426860360E-013   1.0902234383528423E-013   3.1382557779656065E-012   2.8000000000000000E-011   2.5000000000000001E-011   2.5000000000000001E-011   1.2499999999999999E-012   1.6600000000000000E-011   6.4920747577870791E-030   8.8689005500254375E-058   3.9642671648777974E-082   2.1728541574473885E-078   4.8048360607070048E-030   2.0642381467453623E-005   2.4892490568879208E-003   1.4041985980764785E-004   2.7681135014098279E-004   3.4959125736645551E-005   2.2556501722921816E-004   2.8025818787129851E-004
